Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,KE,3,,ivory carvings,shipments,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,KE,17,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,KE,232177,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,KE,2,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,SD,4,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,2.268,,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,65.308,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,8,,ivory carvings,oz,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,453,,ivory carvings,oz,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,28,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,231360,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,2.268,,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,0.907,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,142,,ivory carvings,oz,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,25,,ivory carvings,oz,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,485,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,10808,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,159,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZA,113.165,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZA,21,,ivory carvings,oz,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZA,183,,ivory carvings,oz,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZA,30,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZA,24904,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZM,1.361,,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZM,35.567,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZM,75,,ivory carvings,oz,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZM,272,,ivory carvings,oz,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZM,27,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZM,124757,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZW,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,,13.608,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,,273,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,BW,71.454,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,BW,,109,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,BW,1166,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,KE,17.907,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,KE,,38,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,KE,120,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,TD,741,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,TZ,6,,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,TZ,2944.241,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,TZ,,835,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,TZ,270,,ivory carvings,oz,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,TZ,18733,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,XX,13,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,XX,6154,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,ZA,3.629,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,ZM,56.762,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,ZM,,186,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,ZM,5514,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,,2,,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,,3,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,2,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,CD,3,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,CD,1414,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,CF,117,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,CG,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,CG,60,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,IN,62,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,KE,4.536,,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,KE,8,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,KE,116,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,TZ,2610,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,450,,ivory carvings,g,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1.815,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,2.268,,ivory carvings,kg,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,9,,ivory carvings,oz,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,69,,ivory carvings,oz,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,22,,ivory carvings,oz,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,,276,ivory carvings,pairs,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,,14,ivory carvings,sets,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,22,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,748,1919,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,42,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,ZA,751,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,,65,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,23,,ivory carvings,oz,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,164,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LB,XX,3,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LR,KE,175,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LR,,63.504,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LR,,44,250,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,,1,ivory carvings,sets,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,50,448,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,,70,ivory carvings,,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,KE,14,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,NG,14,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,10,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,1,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,ZA,4,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,ZA,1,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,99,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,4,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,2,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NO,XX,3,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NP,XX,2,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,3,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SA,XX,41,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SD,,2,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,BI,1,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,CD,2,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,XX,14,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,XX,1,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SN,,6,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TG,,,290,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,CD,170,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,SD,150,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,SO,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,189,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,5,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,46,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TT,,4,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TW,XX,28,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TW,XX,36,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TW,ZA,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,,27,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,55,116,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,7,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,US,TZ,,4,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,VE,XX,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,WS,,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,CD,38,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,CM,26,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,GA,4,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,NA,1,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,NG,12,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,SD,8,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,WS,6,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,ZW,3,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,329,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,105,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,,6,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,,15,ivory carvings,,H,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,,308,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,CD,,1,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,NA,,2,ivory carvings,,H,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,,1,ivory carvings,,H,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,5,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,,24,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,,2,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,1,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,7,ivory carvings,kg,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1.361,344,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory carvings,shipments,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,216,583,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,641,3289,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,799,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,21,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,9,,ivory carvings,,,I
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,158,,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,484,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VE,IN,CF,,25,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VU,IN,TD,,13,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VU,IN,XX,,9,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,AU,XX,,3,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,IN,TZ,,23,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,IN,XX,,5,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,MW,,,231,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,TZ,,,5214,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,MZ,,3,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,TD,,5,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,XX,,26,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,XX,,1,ivory carvings,sets,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,GB,XX,,2,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,HK,ZA,190,,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,15,,ivory carvings,kg,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,,3,ivory carvings,sets,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,,4,ivory carvings,sets,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,,498,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,,75,ivory carvings,,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,US,CD,,64,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZC,GB,XX,,1418,ivory carvings,,T,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZC,IN,KE,,37,ivory carvings,kg,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZM,MW,,,1,ivory carvings,sets,,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,GB,ZW,,7,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,MW,,,38,ivory carvings,,P,
1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,MW,,,8,ivory carvings,,,
1982,II,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GL,DK,XX,,2,ivory carvings,,,
1982,II,Tapirus terrestris,Mammalia,Perissodactyla,Tapiridae,Tapirus,SE,DK,,,1,ivory carvings,,Z,
1983,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,GB,DE,XX,,49,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,JP,XX,,1,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,GB,XX,,2,ivory carvings,,P,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,GB,XX,,2,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,DK,XX,,1,ivory carvings,kg,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,PT,XX,1,,ivory carvings,,E,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,PK,,,5,ivory carvings,,Z,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PK,JP,PK,5,,ivory carvings,,Z,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AT,XX,,5,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,IN,8,,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,XX,4,,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,IN,1,,ivory carvings,,P,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,IN,12,3,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,IN,1,,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,1,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,HK,XX,280,,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IN,XX,2,,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IN,,48,,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IN,,1,,ivory carvings,,,I
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IN,,5,,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LK,,1,,ivory carvings,,,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,NL,IN,2,,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,XX,GB,1,,ivory carvings,,T,
1983,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ZA,XX,2,,ivory carvings,,,
1983,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,US,CA,,4,ivory carvings,,T,
1983,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,DE,XX,1,,ivory carvings,,,I
1983,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,PT,,11,,ivory carvings,,,I
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CR,,1,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,DE,,2,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,FR,,2,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,HK,,38,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,ID,,1,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IN,,2,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IT,,1,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,MU,,5,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,,9,,ivory carvings,,,
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,XX,,10,,ivory carvings,sets,,I
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,XX,,1647,,ivory carvings,,,I
1983,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,7,,ivory carvings,kg,,
